POA_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
POA3851,62,101,84,69,150,278,82,312,31,1159,0,20,15,16,6,16,5,26,0,110,0,0,0,0,0,3,0,0,0,10,0,5,3,10,0,3,0,0,0,22,0,3,0,3,0,0,0,3,0,15,3,4,8,0,5,3,0,0,0,33,3,0,0,0,4,3,0,0,0,13,9,30,33,6,18,10,4,3,0,115,7,39,17,0,4,4,0,9,0,79,0,4,3,0,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,8,0,5,0,0,6,3,6,6,0,21,0,3,0,0,7,4,4,0,0,16,5,18,8,0,3,8,0,0,0,41,3,12,3,3,8,0,0,0,0,30,9,5,8,3,17,12,4,9,0,61,9,29,24,20,20,15,9,20,7,154,27,60,69,35,35,30,3,4,0,267,0,6,0,0,0,0,0,0,0,13,6,9,9,3,8,7,0,0,0,40
POA3852,0,4,0,0,10,45,10,65,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,3,20,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,16,31,11,12,46,120,51,95,20,406,6,4,0,0,0,10,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,12,6,10,3,0,0,0,4,45,3,8,8,0,0,0,0,0,4,23,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,11,0,4,0,0,5,0,0,0,0,7,0,4,15,4,13,10,3,0,0,44,5,16,11,11,10,3,4,3,0,61,3,12,20,19,13,12,0,4,0,87,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10
POA3856,16,23,12,10,64,62,29,51,5,251,0,4,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,13,0,0,0,0,7,0,0,5,0,9,0,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,13,7,5,3,0,0,0,42,3,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,4,0,8,3,4,4,0,3,0,20,0,3,6,0,0,4,0,3,0,25,7,11,15,15,7,12,5,3,0,64,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,10
POA3857,4,6,6,4,11,20,10,18,11,88,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,17,0,3,9,3,0,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3858,37,57,34,31,103,155,49,191,14,679,4,13,11,17,5,9,7,19,0,96,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,3,5,0,4,7,0,4,0,26,0,0,5,0,0,7,0,0,0,10,12,28,15,4,12,10,0,4,0,81,3,15,3,0,3,0,0,6,0,38,0,0,8,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,9,0,0,0,0,0,0,0,18,3,12,0,0,0,0,0,0,0,18,4,7,5,0,3,4,0,0,0,25,0,18,16,11,8,0,3,7,0,56,12,21,30,18,23,29,7,13,0,146,0,4,0,0,4,0,0,3,0,10,9,4,5,0,3,3,0,0,0,20
POA3859,3,16,18,10,28,59,18,88,8,257,0,7,17,4,6,10,0,12,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,4,3,0,0,0,0,16,0,6,0,0,0,3,0,0,0,12,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,6,3,0,3,0,0,3,0,0,0,19,0,12,11,10,8,4,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4
POA3860,100,130,87,83,295,443,135,328,28,1637,9,19,12,14,16,18,7,23,0,117,0,0,5,0,0,0,0,0,0,3,3,6,4,0,9,8,6,4,0,31,0,0,0,0,4,9,0,4,0,20,4,5,8,6,0,9,0,4,0,39,0,4,3,0,5,5,0,0,0,15,10,51,33,18,26,6,0,0,0,151,23,55,17,5,14,5,0,8,3,125,0,3,3,9,3,5,6,4,0,23,0,0,3,0,0,0,0,0,0,8,6,4,3,5,3,5,0,0,0,18,0,3,3,0,9,0,0,0,0,23,3,8,16,11,17,12,0,4,0,67,3,10,4,0,4,7,0,0,0,33,14,14,11,9,25,20,9,9,0,104,24,47,45,23,45,26,19,21,5,259,33,60,91,87,51,48,4,21,4,422,8,7,0,4,3,0,0,0,0,25,12,9,13,3,4,4,0,4,0,59
POA3862,29,68,41,38,159,215,66,165,24,811,5,10,9,7,6,5,0,9,4,54,0,0,0,0,0,0,0,0,0,5,4,3,5,0,11,3,0,0,0,21,0,0,0,0,0,6,0,0,0,7,0,3,0,4,8,4,0,5,0,30,0,5,0,0,3,0,0,0,0,9,6,25,13,3,16,5,0,8,0,80,7,22,10,0,3,8,0,3,0,60,3,0,3,0,5,0,4,4,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,11,3,5,7,12,0,4,0,41,0,0,4,4,3,0,0,0,0,16,6,9,6,4,17,27,0,6,0,67,9,29,18,12,21,4,5,12,0,109,17,34,48,45,32,27,9,9,0,216,0,3,0,0,3,0,0,0,0,5,7,8,8,3,0,7,0,0,0,33
POA3864,0,5,5,0,16,8,3,19,0,58,0,0,3,0,0,6,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,10,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3865,7,13,11,7,33,34,15,27,0,143,0,3,4,0,5,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,5,0,0,0,0,9,0,8,6,4,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9
POA3869,25,30,20,29,98,104,31,99,14,440,0,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,6,16,9,7,0,4,0,4,0,48,10,9,3,0,0,0,0,0,0,23,0,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,6,0,3,0,0,0,3,0,17,0,5,0,0,0,0,0,0,0,5,5,3,6,9,17,4,0,0,0,47,6,14,13,5,16,5,5,10,0,77,19,13,24,22,14,14,4,3,0,102,0,0,0,0,0,0,0,0,0,8,0,3,3,0,4,0,0,0,0,15
POA3870,9,30,27,20,41,74,20,54,4,269,3,10,7,0,0,3,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,9,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,5,0,10,0,0,0,0,32,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,16,0,9,4,0,0,0,0,0,0,10,0,0,7,3,7,5,0,0,0,25,0,15,3,0,9,4,6,8,0,46,7,7,20,7,7,8,0,3,7,62,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
POA3871,30,63,60,47,119,146,62,115,21,664,3,7,11,3,8,7,3,15,3,64,0,0,0,0,0,0,0,0,0,3,0,5,3,0,10,9,4,0,0,28,0,0,0,3,0,0,0,0,0,5,0,5,0,0,4,0,4,0,0,16,0,3,0,0,4,0,0,0,0,14,7,12,17,10,7,4,0,0,0,48,0,13,0,3,4,0,0,3,0,31,0,0,3,4,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,15,0,3,6,0,0,0,0,0,0,7,0,7,4,4,0,6,0,5,0,30,0,0,0,0,3,0,0,0,0,15,0,3,7,6,9,7,4,4,0,34,4,18,22,10,21,9,8,10,0,97,17,35,37,35,22,17,5,5,5,186,0,3,5,3,4,0,0,0,0,13,3,5,4,0,8,0,0,0,0,23
POA3873,0,3,3,3,7,23,8,25,0,81,6,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,3,0,0,0,0,0,0,12,3,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3874,12,11,8,3,12,35,14,35,0,132,0,0,7,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,4,0,5,0,12,3,6,3,4,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3875,199,423,343,295,881,986,330,708,101,4264,9,38,32,18,24,30,7,21,4,193,0,0,0,0,0,0,0,0,0,6,13,31,45,32,70,34,17,6,4,248,0,4,7,0,8,3,0,5,0,24,5,32,14,11,14,13,4,4,0,100,5,11,10,18,20,13,5,3,0,82,36,162,104,51,76,31,9,8,12,489,27,129,47,15,31,20,6,16,4,296,0,9,16,7,12,5,0,3,0,52,3,5,0,0,3,4,0,5,0,13,5,9,12,10,12,5,0,4,0,49,3,9,7,10,16,10,0,3,0,61,10,41,34,21,26,21,10,11,0,162,7,36,38,20,32,3,3,4,6,138,19,20,25,25,66,45,11,15,3,229,29,81,112,93,98,48,36,52,12,564,78,188,237,209,184,174,23,46,14,1149,3,14,7,3,15,0,0,4,0,37,9,34,31,28,28,13,6,11,4,161
POA3878,11,30,14,17,56,61,23,31,11,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,16,8,5,4,5,0,0,0,36,5,7,8,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,4,0,0,0,7,0,0,0,15,0,5,0,0,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,19,0,7,5,5,7,3,5,10,0,43,11,16,17,7,10,11,3,8,0,68,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7
POA3880,45,97,65,49,120,137,36,85,13,641,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,0,26,0,0,0,0,0,0,4,0,0,6,0,3,0,0,4,8,0,0,0,12,5,4,0,0,0,0,0,0,0,9,9,37,16,12,20,9,4,0,0,95,4,25,9,10,0,5,0,3,0,55,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,3,0,19,0,0,5,3,5,4,0,0,0,10,6,4,4,9,9,0,0,4,0,33,0,9,3,0,5,3,0,0,0,20,0,4,3,0,16,5,0,9,0,36,4,29,20,15,14,11,4,19,6,109,17,34,43,37,33,28,10,13,5,211,3,3,0,0,0,0,0,0,0,3,0,3,4,3,3,5,0,4,0,21
POA3882,9,22,28,19,68,72,25,57,10,316,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,17,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,9,4,0,9,5,0,0,0,35,5,6,10,0,3,0,0,0,0,25,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,5,0,0,0,9,3,0,0,0,25,3,8,4,5,9,7,5,4,0,42,5,12,19,16,4,5,0,5,0,73,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9
POA3885,32,49,21,24,66,111,32,96,16,446,0,10,3,0,0,10,0,13,0,33,0,0,0,0,0,0,0,0,0,5,3,5,0,0,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,3,9,7,3,9,3,0,0,0,37,4,24,4,0,0,0,0,3,0,42,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,0,0,0,19,0,9,9,0,0,0,0,0,0,15,3,4,8,0,5,13,0,0,0,35,0,7,17,5,11,3,0,4,0,53,4,31,22,17,13,19,3,9,0,113,3,0,5,0,0,0,0,0,0,10,0,0,4,6,3,0,0,0,0,14
POA3886,4,13,3,5,13,23,10,18,5,88,0,5,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,13,4,8,0,5,0,3,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3887,5,8,5,0,9,10,7,10,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,4,0,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3888,40,83,54,41,116,137,36,141,17,660,8,9,14,8,7,4,4,13,4,64,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,8,3,19,19,12,8,3,0,4,0,69,0,25,4,0,9,0,0,3,5,43,0,4,9,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,6,4,6,3,0,0,0,0,21,4,10,4,0,0,0,0,0,0,30,0,0,3,7,7,3,0,0,0,25,3,17,10,18,22,11,5,13,0,100,13,29,44,34,15,21,3,11,4,179,0,0,0,0,6,0,0,0,0,10,0,6,0,3,0,5,0,0,0,19
POA3889,3,0,3,8,6,3,0,4,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3890,0,11,8,3,10,7,3,14,0,50,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,3,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3891,0,3,0,6,0,0,0,8,0,24,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3892,20,42,29,17,22,38,17,28,3,225,0,4,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,5,5,3,5,3,0,0,0,25,4,17,3,0,6,6,0,5,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,15,0,5,0,0,3,0,0,0,0,14,8,7,6,3,6,3,0,11,0,46,0,17,5,4,3,3,0,0,0,41,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
