POA_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA3802,0,8,0,0,0,0,6,0,4,0,7,0,0,15,8,54,0,7,0,0,68,3,36,0,10,0,0,45,0,12,0,6,0,0,28,6,16,0,16,3,0,39,133,16,0,79,11,3,249,637,24,0,79,19,0,756,138,0,0,19,3,0,157,22,0,0,4,0,0,26,0,0,0,0,0,0,6,9,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,8,27,13,0,22,3,7,71,985,184,0,259,50,9,1490
POA3803,0,4,0,0,0,0,3,0,3,0,0,0,0,3,3,22,0,8,0,0,32,0,8,3,9,4,0,18,4,4,0,0,0,0,10,18,3,0,9,0,0,35,173,4,3,46,9,0,237,370,6,0,50,13,0,447,38,0,0,8,3,0,58,9,0,0,0,0,0,9,7,0,0,0,0,0,7,6,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,7,7,6,0,19,3,3,40,637,70,13,148,41,3,916
POA3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,6,0,0,14,11,0,0,9,3,0,17,16,0,0,0,0,0,14,6,0,0,0,0,0,8,7,0,0,3,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,4,0,8,52,3,0,36,9,0,99
POA3805,0,12,0,0,0,0,10,0,4,0,0,0,0,11,10,64,0,15,3,0,93,10,41,4,21,4,0,77,10,22,0,29,16,0,72,15,12,0,53,52,0,139,513,28,0,154,20,0,723,1886,29,3,216,45,3,2186,347,0,0,63,12,0,426,50,0,0,11,0,0,61,14,0,0,3,0,0,15,5,6,0,0,0,0,13,9,0,0,0,0,0,6,27,0,0,5,0,0,28,82,19,0,64,14,11,189,2978,235,15,633,172,24,4057
POA3806,0,3,0,0,0,0,9,0,0,0,0,3,0,8,0,15,7,7,0,0,34,0,13,15,11,5,0,46,3,10,3,19,0,0,36,18,8,0,29,0,0,64,354,10,6,89,4,0,471,1717,6,3,136,9,0,1879,743,0,0,41,4,0,792,121,0,0,7,0,0,129,31,0,0,0,0,0,33,9,0,0,0,0,0,11,5,0,0,0,0,0,4,25,0,0,4,0,0,28,65,9,3,37,8,10,127,3089,87,39,399,50,19,3681
POA3807,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,7,3,4,0,6,3,0,16,3,0,0,7,0,0,7,9,0,0,0,24,0,31,56,3,0,15,0,0,76,145,0,0,20,4,0,162,54,0,0,12,3,0,61,11,0,0,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,13,290,14,0,64,32,0,399
POA3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,11,3,0,0,4,0,0,7,9,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,14,0,0,37
POA3809,0,0,0,4,0,0,3,0,0,0,0,0,0,0,6,0,0,8,0,0,9,0,0,0,3,0,0,11,4,0,0,5,0,0,11,0,0,0,6,0,0,15,94,0,0,25,3,0,122,1211,0,0,87,0,0,1305,174,0,0,14,0,0,187,22,0,0,0,0,0,20,3,0,0,0,0,0,3,5,0,0,0,0,0,10,3,0,0,0,0,0,3,9,0,0,0,0,0,8,26,0,0,14,6,4,45,1556,4,4,167,14,6,1748
POA3810,6,12,4,4,0,0,29,3,10,0,0,5,0,19,10,51,6,16,4,0,97,15,30,4,46,8,0,108,8,18,6,36,0,0,69,81,19,11,79,20,0,217,1542,16,7,207,18,3,1790,2630,6,0,205,18,4,2871,175,0,3,22,5,0,205,36,0,0,4,0,0,44,16,0,0,4,0,0,20,12,0,0,0,0,0,13,4,0,0,0,0,0,4,22,0,0,3,0,0,29,121,21,3,40,11,12,206,4686,180,47,677,93,23,5711
POA3812,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,5,0,0,0,5,0,0,7,0,0,0,4,0,0,10,4,0,0,8,0,0,15,19,0,0,10,0,0,29,12,0,0,0,4,0,14,3,0,0,8,5,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,44,0,3,46,13,0,109
POA3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,12,6,0,0,0,0,0,3,5,0,0,0,0,0,5,4,0,0,3,0,0,13,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,13,12,0,44
POA3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,5,26,0,0,7,0,0,29,21,0,0,8,4,0,32,10,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,57,0,0,32,5,4,97
POA3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,10,0,0,9,12,0,0,16,0,0,23,22,0,0,9,3,0,34,24,0,0,13,0,0,33,8,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,15,68,6,0,50,9,0,130
POA3816,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,6,4,0,0,9,0,0,17,3,0,0,6,0,0,15,54,0,6,13,0,0,69,52,0,0,10,3,0,64,10,0,0,8,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,7,143,0,6,63,16,0,220
POA3818,0,7,0,0,0,0,7,0,0,0,4,0,0,4,5,30,0,15,5,3,59,19,17,6,15,13,0,63,22,3,0,27,9,0,61,91,4,0,42,3,0,145,291,3,0,72,0,0,372,420,5,0,45,6,5,475,41,0,0,5,0,0,48,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,19,3,3,15,3,7,47,923,72,11,240,37,12,1296
POA3820,4,10,0,0,0,0,14,5,5,0,4,0,0,10,13,78,0,14,12,0,122,21,33,5,25,5,0,87,28,14,0,33,3,0,80,98,13,9,50,4,0,167,361,18,0,87,3,0,471,489,0,0,64,3,0,561,82,0,0,5,0,0,91,16,0,0,0,0,0,15,5,0,0,3,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,18,5,0,60,1132,198,16,306,31,12,1694
POA3821,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,0,12,0,0,0,4,0,0,7,8,0,0,8,3,0,18,10,0,0,9,0,0,15,3,0,0,7,0,0,10,3,0,0,0,0,0,9,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,28,0,0,47,5,0,83
POA3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,15,4,0,27
POA3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,8,0,0,7,3,0,0,10,0,0,12,3,0,0,4,0,0,9,25,0,0,8,0,0,31,32,0,0,11,0,0,37,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,67,10,0,39,5,0,114
POA3824,0,0,0,0,0,0,6,3,3,0,0,0,0,5,3,0,10,7,0,0,20,12,6,0,15,0,0,28,7,0,0,13,0,0,26,27,0,0,19,0,0,49,82,0,0,21,4,0,100,101,0,0,10,0,0,110,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,15,249,15,11,92,5,3,376
POA3825,6,29,0,9,4,0,48,3,38,3,6,0,0,55,77,188,18,47,12,7,350,242,83,16,86,7,0,436,162,26,10,99,8,4,309,301,48,19,79,15,0,463,298,14,10,67,7,6,395,79,6,5,24,6,0,120,13,5,0,3,0,0,16,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,26,4,22,11,0,92,1204,447,87,454,68,22,2290
POA3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,0,0,0,6,3,0,15,0,0,0,3,0,0,6,0,0,0,3,0,0,12,6,0,0,8,0,0,20,9,0,0,4,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4,31,3,0,43,8,0,78
POA3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,5,0,0,9
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10
POA3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,3,0,18
POA3840,4,13,6,5,3,0,32,7,19,0,0,3,0,27,43,131,11,31,0,5,219,273,42,23,69,9,4,427,268,24,11,63,7,3,377,327,20,15,87,13,3,464,222,0,9,31,6,3,262,54,4,0,15,3,0,76,5,0,0,5,0,0,14,4,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,4,23,20,5,22,6,6,87,1232,275,87,333,45,23,1998
POA3842,3,12,0,0,0,0,15,0,9,0,0,0,0,12,6,37,0,8,0,0,54,20,24,3,28,0,0,78,56,27,0,33,0,0,118,117,6,6,26,0,0,155,103,0,3,10,0,0,113,9,0,0,7,5,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,15,315,121,11,111,8,0,568
POA3844,8,26,5,5,0,0,43,0,24,11,4,3,6,40,35,115,10,25,3,0,191,118,64,15,57,12,0,266,168,36,5,74,11,4,289,356,27,6,108,8,5,508,537,6,5,114,17,3,687,476,6,0,60,6,0,552,125,0,5,13,5,0,140,6,0,0,0,0,0,7,8,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,8,28,27,3,23,8,9,103,1872,331,63,495,64,19,2843
POA3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,16,0,0,4,0,0,25,7,0,0,0,0,0,11,10,0,0,10,7,0,30,17,0,0,7,4,0,25,5,0,0,9,0,0,20,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,70,4,0,32,17,0,125
POA3850,3,10,0,3,0,0,20,0,8,0,5,0,0,18,8,89,6,10,3,0,127,77,39,14,34,9,0,166,120,18,16,47,4,0,201,264,30,9,45,50,0,395,399,8,8,45,48,0,509,342,3,0,32,11,4,384,70,0,0,5,0,0,81,11,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,20,0,11,7,5,64,1316,239,53,237,135,15,1982
POA3851,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,21,14,0,0,24,0,0,40,11,0,0,12,0,0,21,14,0,0,9,0,0,24,16,0,0,14,3,0,30,7,0,0,6,0,0,12,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,15,66,0,0,93,17,0,178
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,3,0,0,0,5,0,0,4,3,0,0,7,0,0,8,8,0,0,4,0,0,15,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,25,6,0,44
POA3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,13
POA3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,9,0,0,11
POA3858,0,0,0,0,3,0,3,0,3,0,0,0,0,3,3,5,0,3,4,0,22,20,0,0,15,4,0,41,11,0,0,15,3,0,27,30,0,0,17,4,0,50,11,0,0,6,0,0,22,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,14,88,11,0,66,27,0,188
POA3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,3,0,0,0,3,0,3,4,0,0,5,3,0,10,9,0,0,3,0,0,8,3,0,0,0,0,0,6,4,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,18,0,0,19,14,0,60
POA3860,0,9,0,0,7,0,10,0,4,0,0,0,0,7,0,35,0,14,3,0,50,32,9,4,21,3,0,62,27,0,0,25,0,0,61,118,10,0,26,3,0,154,95,0,0,15,0,0,123,25,0,0,9,0,0,38,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,14,5,3,35,316,65,3,130,18,5,548
POA3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,9,0,5,0,10,0,0,15,5,0,0,6,0,0,10,16,0,0,0,0,0,24,20,0,0,9,0,0,31,38,0,0,4,0,0,39,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,88,10,3,46,8,0,158
POA3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4
POA3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,9,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,11,9,0,26
POA3869,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,5,0,0,10,0,0,14,8,0,0,5,0,0,18,9,0,0,4,0,0,18,3,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,0,43,0,0,78
POA3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,11,0,0,0,0,0,0,6,4,0,0,5,0,0,5,0,0,0,4,0,0,6,6,0,0,5,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,17,10,0,18,4,0,49
POA3871,0,4,0,3,0,0,8,0,3,0,4,0,0,5,0,7,0,6,5,0,10,0,0,0,10,0,0,13,4,0,0,12,0,0,16,12,0,0,4,0,0,17,29,0,0,8,0,0,39,12,0,0,6,0,0,16,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,64,11,0,51,3,0,136
POA3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
POA3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,6,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,5,0,28
POA3875,0,9,6,4,3,0,19,0,6,4,0,3,0,18,7,84,7,17,11,3,138,37,42,16,39,7,0,143,47,16,13,60,3,0,139,227,32,28,90,7,0,385,361,15,22,104,10,0,511,249,5,0,60,5,0,309,38,0,6,3,0,0,45,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21,12,17,7,6,76,979,237,109,406,48,19,1795
POA3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,10,0,0,4,0,0,10,11,0,0,0,0,0,13,15,0,0,4,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,0,60
POA3880,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,8,0,5,0,0,9,5,0,0,14,4,0,26,13,0,0,11,0,0,24,38,0,0,14,0,0,59,88,0,0,19,0,0,108,98,0,0,8,0,0,104,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,3,3,19,266,8,4,86,13,3,376
POA3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,0,3,0,0,7,0,0,0,6,0,0,6,5,0,0,4,0,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,5,0,37
POA3885,0,0,0,0,3,0,4,0,0,0,3,0,0,3,0,0,0,5,0,0,9,0,0,0,7,4,0,14,0,0,0,11,0,0,10,6,0,0,4,0,0,16,12,0,0,10,0,0,18,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,24,0,6,49,6,0,86
POA3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,19
