POA_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
POA3851,122,24,119,26,8,337,582,439,164,6,277,246,45,133,373,38,326,2804,140,4700,9,6,0,0,4,0,0,0,4,0,4,21,1149,1190,723,503,213,20,339,314,55,187,504,68,451,2857,1299,6231,0,0,0,0,0,0,0,0,0,0,0,14,0,16,47,20,8,0,27,30,7,15,31,3,28,71,5,197,53,19,8,0,30,30,7,15,33,3,28,88,5,207,660,428,205,19,307,285,45,164,456,59,386,2099,118,4057,15,4,0,0,3,3,0,3,0,0,6,21,1088,1134,721,451,212,21,340,317,54,184,492,66,420,2210,1208,5405
POA3852,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,7,182,6,202,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,0,0,5,0,0,3,0,7,185,9,210,0,0,0,0,0,0,0,0,5,0,0,174,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,174,0,187,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,5,0,0,3,0,7,177,9,204
POA3854,18,6,28,11,0,70,122,94,45,0,45,37,6,22,114,5,86,880,49,1338,0,0,0,0,0,0,0,0,0,0,0,4,68,74,146,112,51,0,58,49,15,29,133,9,110,891,115,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,3,13,3,29,5,0,0,0,0,0,0,0,11,0,3,13,3,29,140,87,52,0,54,50,15,29,113,13,101,644,29,1093,0,0,0,0,0,0,0,0,0,0,0,9,60,71,146,91,51,0,54,49,15,31,121,9,104,665,94,1196
POA3856,9,0,20,4,0,40,97,91,22,0,49,35,4,21,80,7,61,596,38,951,0,0,0,0,0,0,0,0,0,0,0,8,76,94,106,102,23,3,58,43,7,25,89,6,79,611,117,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,5,3,6,6,0,8,9,0,21,7,0,0,0,5,5,3,6,6,0,8,10,0,24,100,83,20,3,51,37,9,25,76,6,68,433,27,761,0,0,0,0,0,0,0,0,0,0,0,3,63,66,106,85,23,3,58,47,7,25,78,6,73,442,82,857
POA3857,3,0,13,3,0,25,33,24,13,0,13,17,0,5,30,3,26,220,4,327,0,0,0,0,0,0,0,0,0,0,0,0,43,41,39,26,19,0,18,20,3,9,31,3,36,220,45,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,9,0,11,0,0,0,0,0,3,0,0,4,0,3,9,0,11,38,26,11,0,12,19,3,9,29,3,28,171,4,280,0,0,0,0,0,0,0,0,0,0,0,0,37,42,39,27,15,0,18,20,3,9,31,3,34,178,38,331
POA3858,87,20,83,17,6,214,261,223,74,5,152,129,33,90,202,29,146,1615,89,2584,0,4,0,0,0,0,0,0,0,0,0,13,308,333,337,253,95,18,180,195,54,110,282,46,235,1646,397,3125,0,0,0,0,0,0,0,0,0,0,0,3,0,3,25,16,7,0,16,13,0,10,18,3,14,23,5,88,25,12,7,0,16,13,0,10,18,3,14,29,5,90,303,203,88,18,162,175,49,99,247,42,203,1203,69,2213,4,5,3,0,3,5,0,3,4,3,3,23,253,293,331,220,95,18,181,194,54,110,263,46,217,1249,328,2596
POA3859,11,3,13,11,0,45,73,65,22,0,21,29,7,16,56,5,43,535,20,803,0,0,0,0,0,0,0,0,0,0,5,15,83,96,90,77,26,5,30,38,13,20,73,5,58,561,101,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,10,0,16,6,0,3,0,4,0,0,0,0,0,0,13,0,20,81,56,22,4,27,37,13,15,66,5,56,398,21,670,0,0,0,0,0,0,0,0,0,0,0,6,67,71,90,59,26,5,30,38,13,20,64,5,54,418,86,761
POA3860,149,44,194,32,6,500,645,631,212,6,297,310,57,137,574,62,383,4024,225,6482,11,8,6,0,4,0,0,3,3,4,4,27,425,469,835,728,276,52,372,435,91,200,726,112,583,4077,658,7455,4,0,0,0,0,0,0,0,0,0,5,5,0,18,44,13,23,0,20,22,4,16,16,3,13,77,3,170,45,16,23,0,20,22,4,20,21,3,12,86,3,186,768,608,252,50,348,390,83,183,670,96,497,2899,171,5472,16,11,9,0,9,19,0,0,3,4,9,30,332,406,829,630,273,52,371,428,92,200,696,112,525,3018,502,6063
POA3862,55,8,75,16,3,184,306,307,85,3,148,141,19,49,249,22,211,1939,119,3130,10,5,0,0,4,6,0,0,0,0,3,14,203,229,383,343,106,12,179,173,31,81,311,32,291,1972,323,3547,0,3,0,0,0,0,0,0,0,0,3,17,0,29,34,12,11,0,15,20,0,9,20,0,22,44,0,116,34,16,11,0,17,20,0,9,28,0,23,64,4,146,345,278,97,13,154,145,26,66,263,32,233,1366,100,2536,6,9,0,6,0,3,0,0,0,0,4,16,169,198,383,300,106,12,178,172,31,81,292,37,263,1442,275,2879
POA3864,0,0,7,0,0,10,24,13,7,0,6,14,0,5,22,6,16,120,11,203,0,0,0,0,0,0,0,0,0,0,0,4,24,30,26,17,9,3,7,18,0,8,23,0,25,127,32,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,0,0,0,0,0,0,0,4,0,4,3,0,5,24,19,5,3,5,17,0,8,17,0,19,91,5,175,0,0,0,0,0,0,0,0,0,0,0,0,25,25,26,19,9,3,7,18,0,8,23,0,25,95,30,204
POA3865,17,8,12,4,3,43,47,43,26,0,22,18,0,10,34,0,9,273,23,449,0,0,0,0,0,0,0,0,0,0,0,0,36,38,64,53,35,0,26,27,8,14,55,6,23,286,62,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,3,0,11,61,43,30,0,24,31,4,14,47,6,23,212,20,396,0,0,0,0,0,0,0,0,3,0,3,3,31,42,62,45,31,0,26,27,8,14,51,6,22,225,54,447
POA3869,38,4,39,8,0,97,177,146,44,3,60,66,16,36,131,15,106,974,40,1557,5,0,0,0,0,4,0,0,0,0,0,3,75,83,230,165,51,5,84,84,25,50,174,22,146,988,117,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,3,8,3,7,6,0,5,12,0,37,11,5,3,0,3,8,3,7,6,0,5,12,0,34,215,139,46,5,82,75,22,43,156,22,132,714,32,1322,0,0,0,0,0,0,0,0,5,0,0,4,66,75,222,146,51,5,84,80,25,50,167,22,135,734,100,1431
POA3870,25,3,27,3,0,76,142,87,44,0,50,48,12,29,126,7,87,650,40,1124,0,0,0,0,0,0,0,4,0,0,0,3,108,114,176,102,58,4,70,61,20,42,155,15,122,659,153,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,6,9,3,3,4,3,3,8,3,35,7,4,5,0,6,9,3,3,4,3,3,8,3,35,162,82,50,3,63,55,14,39,142,9,101,504,24,981,0,7,0,0,4,0,0,0,0,0,0,4,93,99,176,81,58,4,70,61,20,42,147,15,112,515,122,1117
POA3871,93,46,107,9,4,248,275,222,98,7,113,127,13,51,215,18,196,1584,67,2565,3,0,0,0,0,0,0,0,0,0,0,13,215,230,392,264,132,52,156,197,43,85,312,58,303,1604,283,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,6,4,8,8,0,9,10,0,10,26,3,73,16,6,6,4,8,8,0,9,12,0,10,29,3,72,363,209,119,47,145,186,42,78,287,55,273,1150,52,2233,5,5,3,3,5,0,0,0,6,0,6,11,163,195,385,226,127,52,152,197,39,85,304,58,287,1195,220,2501
POA3873,11,0,9,0,3,19,26,24,9,0,18,13,3,8,16,4,22,182,3,285,0,0,0,0,0,0,0,0,0,0,0,0,19,23,34,27,8,0,20,13,3,7,28,4,28,186,31,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,31,19,8,0,20,12,3,6,25,4,22,124,7,230,0,0,0,0,0,0,0,0,0,0,0,0,14,22,34,22,8,0,20,13,3,9,25,4,23,128,25,255
POA3874,17,0,28,0,0,56,73,50,16,3,36,37,8,15,43,3,47,275,12,509,0,3,0,0,5,3,4,0,0,0,3,5,40,51,90,57,24,5,49,52,15,21,62,5,76,281,52,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,5,0,4,5,0,26,4,0,3,0,3,3,0,3,5,0,4,5,0,21,86,49,21,3,45,44,8,16,58,8,65,219,12,483,0,3,0,0,4,0,4,0,0,0,3,0,35,46,90,56,24,5,49,52,15,21,59,5,69,231,49,552
POA3875,499,130,529,121,21,1509,1882,1594,594,12,848,845,133,414,1651,155,1156,10357,573,17082,29,14,13,0,8,18,3,5,24,4,11,106,1255,1424,2410,1880,760,109,1084,1152,208,595,2167,289,1695,10576,1850,20015,0,0,0,0,0,0,0,0,0,0,0,10,0,11,158,46,66,15,79,117,23,56,81,35,72,197,14,581,158,46,66,15,79,117,23,56,81,35,72,208,15,589,2177,1558,672,87,981,1005,182,525,1921,248,1435,7637,482,14723,75,33,19,14,20,30,3,23,54,7,35,91,1020,1265,2409,1630,757,106,1078,1148,210,596,2055,287,1535,7936,1519,16577
POA3878,25,7,31,8,0,93,180,111,63,0,76,74,17,44,108,7,86,654,36,1161,5,0,0,0,0,0,0,0,0,0,0,5,33,52,222,127,74,11,91,95,17,59,136,16,122,671,63,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,9,0,6,15,0,8,10,3,6,14,0,50,24,8,9,0,6,15,0,8,10,3,6,14,0,50,193,103,68,11,85,83,21,57,122,16,103,554,30,1077,0,0,0,0,0,0,0,0,3,0,3,9,31,36,222,115,74,11,91,95,17,59,136,16,111,563,56,1171
POA3880,137,37,187,23,0,431,646,347,206,8,230,299,46,145,385,61,304,1800,131,3657,3,0,0,0,4,0,0,4,0,0,3,10,124,143,808,408,276,63,291,406,72,198,525,99,492,1833,255,4235,0,3,0,0,0,0,0,0,0,0,0,0,0,6,68,13,30,3,30,37,11,23,32,21,41,61,5,225,67,14,30,3,31,37,15,23,32,21,41,65,5,237,729,350,235,53,254,367,62,173,460,79,420,1457,98,3435,10,3,8,0,8,7,0,3,9,0,6,23,123,182,807,373,276,63,288,406,72,199,507,96,470,1542,231,3846
POA3882,24,3,27,8,4,79,131,119,53,0,49,68,9,29,91,9,74,718,52,1194,0,6,0,0,0,0,0,0,0,0,3,4,44,54,166,123,59,6,59,82,13,37,117,11,100,735,98,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,9,0,8,6,4,6,11,3,41,12,0,3,0,3,9,0,8,6,4,6,11,3,45,150,115,57,6,55,71,9,30,104,10,90,517,40,997,3,4,0,0,0,0,0,0,0,0,0,7,29,43,166,110,58,6,59,82,13,37,108,11,96,541,76,1089
POA3885,40,4,36,5,4,107,171,138,52,4,64,77,11,41,140,14,107,1037,46,1627,0,0,0,0,0,0,3,0,0,0,0,10,127,139,204,156,57,9,84,93,16,54,175,19,148,1049,176,1876,0,0,0,0,0,0,0,0,0,0,0,4,0,4,17,8,5,0,8,18,5,8,8,4,4,18,0,62,17,8,5,0,8,18,5,8,8,4,4,22,0,63,187,132,54,9,68,75,15,48,158,10,119,763,44,1370,4,5,0,0,0,4,0,0,7,0,0,16,99,127,209,144,57,9,83,93,16,54,169,19,132,801,143,1556
POA3886,9,0,7,5,0,22,52,23,15,0,23,14,3,7,23,0,23,225,15,357,0,0,0,0,0,0,0,0,0,0,0,4,31,35,56,30,15,0,30,16,5,11,26,5,32,229,45,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,6,4,0,3,4,0,0,0,0,13,6,5,3,0,6,4,0,3,4,0,0,0,0,13,48,19,11,0,20,12,3,8,20,0,30,165,14,291,0,0,0,0,0,0,0,0,0,0,0,5,24,37,61,26,13,0,30,16,5,9,26,5,30,164,38,339
POA3887,9,4,12,0,4,23,27,20,13,0,6,11,3,8,19,3,11,116,5,206,0,0,0,0,0,0,0,0,0,0,0,0,36,40,36,25,13,0,16,18,5,9,26,11,20,117,50,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,7,33,22,12,0,16,13,5,8,27,7,16,97,6,202,0,0,0,0,0,0,0,0,0,0,0,0,33,36,36,25,13,0,16,18,5,9,27,11,22,100,42,242
POA3888,81,21,110,19,0,286,385,262,120,4,157,166,28,92,248,33,191,1641,116,2853,3,4,0,0,0,0,0,0,0,0,5,12,326,354,504,314,159,17,206,227,50,143,337,55,302,1675,443,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,5,5,3,12,8,3,5,15,8,15,35,3,112,31,5,5,3,12,8,3,10,15,8,15,32,3,111,465,259,151,15,192,211,40,130,300,50,266,1248,111,2571,8,0,0,0,4,6,0,0,4,4,3,17,266,310,502,269,157,17,205,231,50,140,326,55,285,1305,376,2993
POA3889,5,0,9,3,0,21,23,16,7,0,4,11,0,7,14,3,16,68,6,130,0,0,0,0,0,0,0,0,0,0,0,5,22,23,29,18,8,0,4,13,0,10,14,4,27,75,28,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,0,0,0,0,0,9,0,9,25,16,7,0,5,13,0,9,11,0,20,58,8,122,0,0,0,0,0,0,0,0,0,0,0,0,19,19,29,15,8,0,4,13,0,10,14,4,27,65,28,162
POA3890,11,3,12,0,0,21,50,30,12,0,16,14,0,12,43,3,37,135,4,266,0,0,0,0,0,0,0,0,0,0,0,0,38,44,52,35,17,0,24,17,4,13,52,8,46,136,46,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,14,3,0,0,0,0,0,0,0,4,0,0,5,0,12,52,30,13,0,20,16,4,13,48,8,41,103,4,239,0,0,0,0,0,0,0,0,0,0,0,0,38,34,52,30,17,0,24,17,4,13,51,8,38,109,37,289
POA3891,3,0,3,0,0,10,19,11,3,0,4,13,0,5,17,10,10,36,0,85,0,0,0,0,0,0,0,0,0,0,0,0,23,21,26,18,9,0,9,17,0,4,21,10,11,36,24,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,13,7,0,4,13,0,4,20,10,12,27,0,81,0,0,0,0,0,0,0,0,0,0,0,0,18,21,26,19,9,0,9,17,0,4,21,10,11,26,20,101
POA3892,19,6,33,8,3,77,159,93,47,0,35,67,8,19,108,11,75,573,38,1023,0,0,0,0,0,0,0,0,0,0,0,7,79,89,185,104,61,11,51,93,13,29,123,15,110,580,112,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,9,0,10,18,3,41,7,0,0,0,0,9,0,0,9,0,10,18,3,41,181,89,55,11,48,83,13,29,115,14,104,439,32,915,4,0,0,0,0,0,0,0,0,0,0,8,74,87,185,93,61,11,51,93,13,29,127,15,112,463,109,1044
POA3893,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,11,3,21
POA3895,5,0,8,0,0,10,16,19,6,0,6,6,0,9,10,0,9,106,14,176,0,0,0,0,0,0,0,0,0,0,0,0,9,7,23,19,9,0,7,13,0,7,18,0,18,110,20,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,8,0,4,0,0,0,0,0,0,0,0,3,4,0,10,23,17,10,0,12,9,0,10,15,0,20,89,11,161,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23,19,9,0,7,13,0,7,15,0,18,93,20,175
POA3896,3,0,7,0,0,15,32,20,13,0,14,14,5,9,26,8,19,184,6,305,0,0,0,0,0,0,0,0,0,0,0,7,29,33,37,21,13,0,19,18,5,6,26,4,34,188,34,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,0,3,0,0,12,34,15,13,0,19,16,5,4,26,4,23,141,12,262,0,0,0,0,0,0,0,0,0,0,0,0,18,22,37,15,13,0,19,18,5,6,29,4,32,141,31,291
POA3898,8,3,10,3,0,40,57,51,12,0,15,24,9,12,36,3,41,358,22,551,5,0,0,0,0,4,0,0,0,0,0,3,107,118,73,63,24,6,24,30,7,16,48,4,51,362,127,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,4,0,0,12,0,26,5,0,0,0,7,3,0,0,4,0,0,14,0,32,64,57,21,6,9,28,8,13,39,4,51,293,19,503,0,0,0,0,0,0,0,0,4,0,0,0,97,103,73,57,24,6,24,30,7,16,47,4,51,308,117,635
POA3900,3,5,4,0,0,7,9,7,0,0,11,4,3,3,8,0,11,84,4,122,0,0,0,0,0,0,0,0,0,0,0,0,35,42,9,12,5,0,12,6,3,4,11,5,13,86,41,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,9,6,0,11,5,3,4,10,0,13,67,6,120,0,0,0,0,0,0,0,0,0,0,0,0,33,35,9,12,5,0,12,6,3,4,11,5,13,68,40,154
POA3902,11,0,12,0,0,30,42,23,12,0,14,20,0,6,20,4,26,210,19,348,0,0,0,0,0,0,0,0,0,0,0,0,42,46,48,21,20,0,24,28,0,16,29,4,38,211,65,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,0,0,6,0,14,4,0,0,0,0,6,0,4,0,0,0,6,0,14,44,17,16,0,16,24,0,18,26,7,30,171,15,318,0,0,0,0,0,0,0,0,5,0,0,6,36,42,48,26,20,0,24,28,0,16,29,4,32,177,52,372
POA3903,22,9,21,0,0,58,113,75,36,3,44,40,8,40,68,9,60,419,25,738,0,0,0,0,0,0,0,0,3,0,0,8,56,69,139,93,41,5,55,57,13,47,92,11,89,422,79,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,3,6,0,3,5,4,9,4,3,32,9,4,4,0,3,6,0,3,5,4,9,4,3,32,121,70,32,0,47,48,14,44,83,6,67,287,22,615,10,3,0,0,4,3,0,0,0,0,0,7,40,64,139,75,41,5,55,57,13,47,92,11,76,305,64,708
POA3904,37,4,46,5,4,102,237,131,96,3,100,109,12,56,140,17,123,971,53,1692,4,0,0,0,0,0,0,0,3,0,0,7,94,106,277,146,117,9,112,129,16,62,179,25,163,981,148,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,8,0,6,11,0,8,10,3,4,24,0,75,22,4,8,0,6,11,0,8,10,3,4,25,0,77,250,122,101,6,103,113,16,61,161,20,149,769,48,1495,4,0,6,0,0,0,0,0,0,0,0,13,85,102,277,126,117,9,112,131,16,61,175,25,158,802,128,1673
POA3909,204,57,262,49,18,760,969,689,330,15,393,402,61,228,685,100,511,3993,284,7051,22,4,5,0,8,10,0,6,11,0,10,58,805,900,1249,812,419,92,535,547,96,358,904,155,780,4093,1110,8713,0,0,0,0,0,0,0,0,0,0,0,7,0,5,81,20,33,8,30,63,5,25,44,17,41,96,7,303,81,20,33,8,30,63,5,25,44,17,39,103,6,307,1146,688,376,82,493,469,88,324,819,134,677,3059,251,6417,19,13,12,0,5,15,0,0,6,0,3,25,655,733,1249,718,417,92,535,547,96,358,868,155,722,3192,918,7456
POA3910,402,97,469,124,30,1244,1713,2255,615,23,879,714,152,285,2099,125,1442,13431,823,21478,27,19,10,0,3,13,0,9,17,3,16,79,717,864,2122,2472,751,124,1073,915,219,417,2516,230,1921,13633,1570,23588,0,0,0,0,0,0,0,0,3,0,0,19,0,25,100,47,57,0,63,72,15,33,85,23,58,158,20,470,100,46,57,0,63,72,15,33,84,23,64,180,18,494,2002,2011,684,116,989,812,198,374,2293,206,1637,9734,638,17736,18,4,6,5,14,13,0,3,12,3,13,28,588,665,2121,2067,753,124,1061,897,213,407,2395,228,1706,9944,1248,18894
POA3911,82,7,75,16,9,203,296,323,100,4,123,119,38,41,297,18,202,1976,133,3178,8,3,0,0,3,5,0,0,4,4,3,4,112,136,361,374,132,15,153,158,43,73,382,28,275,1999,257,3514,0,0,0,0,0,0,0,0,0,0,0,12,0,9,16,6,9,4,5,5,0,3,11,0,10,24,0,65,12,6,9,4,5,5,0,3,11,0,10,36,0,72,343,319,122,8,142,145,43,62,349,30,244,1512,115,2750,6,0,0,0,0,0,0,3,4,0,0,8,99,115,359,320,126,15,153,152,42,69,361,28,248,1552,215,2934
POA3912,259,85,312,80,20,848,1284,1419,446,21,576,516,104,186,1395,75,979,8667,592,14073,35,23,17,58,22,31,9,4,70,7,4,64,520,713,1585,1578,569,137,709,709,152,289,1723,165,1304,8806,1131,15633,0,3,0,0,0,0,0,0,8,0,0,28,0,37,71,24,38,6,56,60,16,23,52,8,54,131,7,358,73,34,41,6,56,60,16,23,58,8,55,152,6,397,1474,1329,513,69,631,621,130,256,1513,148,1109,6375,456,11786,31,13,19,61,16,25,4,3,68,3,4,22,422,555,1583,1377,571,137,702,709,152,285,1635,164,1167,6555,881,12747
POA3913,80,14,70,17,3,198,293,282,118,3,130,118,19,57,319,19,212,1939,106,3133,5,4,0,0,0,0,0,3,4,0,0,9,97,116,367,315,155,23,159,158,29,83,402,35,283,1966,215,3449,0,4,0,0,0,0,0,0,0,0,0,13,0,19,20,9,15,0,17,8,0,11,11,0,14,27,3,75,22,12,12,0,18,8,0,11,14,0,18,36,3,98,341,260,136,23,141,147,25,73,363,35,241,1474,89,2686,5,0,0,0,0,0,0,3,0,0,0,4,78,92,367,274,150,23,159,156,33,81,372,35,262,1521,176,2872
POA3915,339,77,362,85,20,936,1023,1064,333,26,551,469,100,222,1129,84,647,5051,374,9013,7,10,6,5,6,4,0,0,19,0,8,50,684,782,1356,1254,426,137,736,664,136,355,1490,164,1010,5191,1081,10723,11,16,3,0,0,3,0,0,19,0,12,113,7,172,84,39,38,9,58,62,17,34,66,13,41,103,9,334,93,54,41,9,58,67,15,34,88,13,56,215,14,510,1235,1021,377,119,655,570,116,310,1322,141,838,3516,312,7637,26,17,9,5,19,28,3,12,18,9,11,29,532,626,1350,1092,425,137,725,660,136,351,1428,164,905,3765,862,8771
