POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA3844,52,4,0,4,57,12,0,62,1075,123,30,5,1234,23,5,26,1262,52,0,1315,1869,227,35,12,2147,29,10,32,2177,61,5,2249,286,33,30,0,344,7,0,7,348,8,0,358,20,0,4,15,37,0,0,0,37,0,5,38,3243,386,102,29,3757,53,11,68,3824,118,12,3957,16,8,0,8,32,7,0,7,32,0,0,32,39,6,6,0,54,0,0,0,51,3,0,56,60,10,6,8,77,7,0,6,88,3,0,88,3301,399,110,30,3834,62,14,73,3913,122,12,4045,601,104,22,19,745,9,15,19,766,88,3,864,9,0,0,7,15,0,0,0,15,0,20,38,3915,502,125,55,4602,67,32,96,4697,210,37,4949
POA3847,0,0,0,0,0,0,0,0,74,0,3,0,78,3,0,3,82,8,0,87,105,3,3,0,111,0,0,0,113,0,3,114,13,0,0,0,12,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,186,9,9,0,201,3,0,3,211,10,3,223,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,3,0,3,4,0,0,4,188,9,9,0,206,6,0,5,212,10,3,224,59,3,0,0,66,0,0,0,69,17,0,81,0,0,0,5,5,0,0,0,5,0,0,5,245,14,4,5,273,6,0,4,280,32,3,311
POA3850,19,0,0,0,19,0,0,21,486,70,7,0,561,4,3,6,570,20,0,588,842,120,14,12,985,5,11,10,999,47,0,1048,70,10,18,0,99,0,0,0,99,0,0,101,15,0,4,4,21,0,0,0,21,0,6,22,1411,199,36,19,1664,3,12,21,1686,75,6,1763,13,0,0,0,13,3,0,3,14,0,0,14,15,3,0,0,15,0,0,0,15,0,0,20,28,3,0,0,30,3,0,3,32,6,0,34,1440,205,36,19,1695,8,12,26,1721,78,6,1799,363,47,11,4,421,18,0,15,438,78,0,519,0,0,0,4,4,0,0,0,4,0,5,5,1801,250,44,25,2121,26,14,42,2162,154,8,2327
POA3851,4,0,0,0,4,0,0,4,168,24,5,0,199,0,0,0,199,9,0,204,312,31,3,6,358,0,0,0,357,15,0,373,36,8,0,0,47,0,0,0,47,3,0,50,5,0,0,0,5,0,0,0,5,0,0,5,519,67,13,3,602,0,0,4,605,27,0,627,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,528,67,13,3,607,0,0,4,612,27,0,636,71,13,8,4,101,0,0,0,104,20,0,124,3,0,0,0,3,0,0,0,3,0,0,4,607,80,16,6,708,4,0,3,712,45,0,758
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5
POA3854,5,0,0,0,5,0,0,5,63,6,0,0,68,0,0,0,68,0,0,68,128,0,0,0,130,0,0,0,133,10,0,140,13,0,0,0,18,0,0,0,18,0,0,18,6,0,0,6,12,0,0,0,12,0,0,12,212,6,0,12,227,0,0,0,231,10,0,233,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,4,0,0,4,3,0,0,0,3,5,0,5,8,0,0,8,212,6,0,12,232,5,0,4,235,10,0,245,50,5,0,0,52,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,269,8,0,12,288,5,0,4,291,10,0,298
POA3856,4,0,0,0,4,0,0,3,31,3,0,0,35,0,0,0,35,0,0,36,89,4,3,0,96,0,0,0,96,0,0,98,8,8,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,127,19,0,0,149,0,0,0,149,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,19,0,0,149,0,0,0,149,0,0,151,31,0,4,9,41,3,0,3,37,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,155,19,7,9,182,3,0,3,185,4,0,192
POA3857,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,14,0,0,17,17,6,0,0,22,0,0,0,22,0,3,23,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,38,0,0,0,42,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,38,0,0,0,42,0,3,42,8,0,0,3,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,3,42,0,0,0,46,0,3,48
POA3858,3,0,0,0,3,0,0,5,97,8,6,0,107,3,0,3,112,5,0,124,149,14,0,0,159,0,0,0,159,8,0,168,19,4,4,0,29,0,0,0,29,3,0,34,0,0,0,0,0,0,0,0,0,0,0,5,269,23,7,8,302,3,0,3,303,14,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,23,7,8,299,3,0,3,310,14,0,327,96,7,0,0,98,0,0,0,101,26,0,121,0,0,0,0,0,0,0,0,0,0,0,0,363,28,9,8,401,6,0,6,410,39,0,453
POA3859,3,0,0,0,3,0,0,3,44,3,0,0,48,0,0,0,48,8,0,56,52,3,0,0,66,0,0,0,66,3,0,63,3,3,4,0,11,0,0,0,11,0,0,11,0,4,0,0,4,0,0,0,4,0,0,4,102,15,4,0,120,0,0,0,120,9,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,15,4,0,121,0,0,0,121,9,0,136,17,0,0,0,21,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,122,15,4,4,149,0,0,0,151,9,0,161
POA3860,14,0,0,0,14,4,0,12,225,29,9,0,258,4,0,4,261,4,0,263,424,37,13,8,479,4,0,4,484,11,0,500,61,16,13,0,87,5,0,5,93,9,0,101,10,0,0,3,16,0,0,0,16,3,0,17,725,77,29,9,842,11,0,11,847,27,0,877,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,13,0,0,0,13,0,0,11,734,86,29,9,848,11,0,11,865,28,0,895,173,35,14,20,228,7,0,7,238,16,4,257,0,0,0,0,0,0,0,0,0,0,0,4,904,114,43,25,1086,17,0,17,1104,50,4,1158
POA3862,4,0,0,0,4,0,0,4,118,6,0,0,127,0,0,0,127,10,0,130,211,20,9,3,243,0,0,0,243,22,0,263,33,12,0,0,45,0,0,0,45,0,0,49,0,0,0,4,4,0,0,0,4,0,0,4,357,36,10,12,418,0,0,0,418,33,0,445,3,0,0,0,3,3,0,3,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,8,3,0,3,8,0,0,8,366,36,10,12,421,3,0,3,426,33,0,456,87,15,10,0,111,0,5,5,120,22,0,139,0,0,0,0,0,6,0,6,3,0,3,8,453,52,22,12,538,8,5,7,545,53,3,601
POA3864,0,0,0,0,0,0,0,0,10,0,4,0,14,0,0,0,14,3,0,16,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,25,0,0,0,25,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,29,0,0,0,29,3,0,30,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,26,0,0,0,24,5,0,36
POA3865,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,26,3,0,0,31,0,0,0,32,0,0,32,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,0,43,0,0,0,45,0,0,45,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,42,3,3,0,44,0,0,0,52,0,0,52,11,5,0,0,16,0,0,0,16,4,0,19,0,3,0,0,3,0,0,0,3,0,0,3,50,8,3,0,61,0,0,0,59,4,0,65
POA3869,10,0,0,0,10,0,0,9,62,9,0,0,69,4,0,4,67,6,0,77,127,12,0,0,147,0,0,0,147,0,0,149,10,3,8,0,22,0,0,0,22,0,0,22,3,0,0,3,8,0,0,0,8,0,0,8,204,25,6,5,238,4,0,4,241,4,0,248,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,203,25,6,5,241,4,0,4,243,4,0,253,39,0,0,3,41,3,0,3,52,10,0,56,0,0,0,0,0,0,0,0,0,0,0,0,246,25,6,7,288,10,0,10,290,9,0,304
POA3870,3,0,0,0,3,0,0,3,44,11,3,0,58,0,0,0,58,9,0,62,39,12,0,0,59,0,0,0,59,4,0,62,5,0,0,0,8,0,0,0,8,0,0,8,3,3,0,0,5,0,0,0,5,0,0,5,95,23,5,0,124,0,0,0,129,12,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,23,5,0,124,0,0,0,129,12,0,140,29,5,0,0,36,0,0,0,38,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,124,31,5,0,158,3,0,3,164,22,0,188
POA3871,4,0,0,0,4,0,0,4,87,17,8,0,115,0,0,0,115,5,0,119,159,28,0,0,192,5,3,7,202,19,0,215,31,0,0,0,34,0,0,0,37,0,0,37,5,0,0,7,12,0,0,0,12,0,0,12,287,52,7,10,353,4,3,6,359,25,0,388,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,6,0,0,0,6,5,0,10,288,52,7,10,361,4,3,6,362,32,0,396,54,9,0,4,67,0,0,0,66,10,0,79,0,0,0,0,0,0,0,0,0,0,0,0,344,58,7,13,424,4,3,10,435,39,0,476
POA3873,0,0,0,0,0,0,0,0,20,3,0,0,25,0,0,0,25,0,0,25,16,4,0,0,21,0,0,0,21,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,50,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0,0,50,0,0,0,50,0,0,50,12,0,0,0,15,0,0,0,15,3,0,15,0,0,0,0,0,0,0,0,0,0,3,3,44,7,0,0,58,0,0,0,58,3,3,67
POA3874,0,0,0,0,0,0,0,0,12,0,0,0,16,0,0,0,16,4,0,18,15,4,4,0,19,0,0,0,19,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,30,5,3,0,41,0,0,0,41,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,41,0,0,0,41,6,0,48,12,0,0,0,12,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,42,5,3,0,55,0,0,0,55,13,0,63
POA3875,17,0,0,0,17,8,0,25,516,86,11,7,625,5,0,5,629,48,0,678,1055,163,23,16,1258,4,0,4,1266,65,0,1327,109,18,34,0,157,0,0,0,157,5,0,160,8,5,0,18,31,0,0,0,31,0,4,29,1687,270,73,39,2072,5,0,8,2081,115,4,2195,4,0,0,0,4,0,0,0,5,0,0,5,7,10,0,0,13,0,0,0,13,3,0,14,8,10,0,0,21,0,0,0,21,3,0,23,1702,282,73,39,2091,10,0,10,2102,120,4,2223,357,71,13,16,452,19,0,21,473,95,0,564,11,0,0,0,11,0,0,0,11,3,5,13,2066,348,83,54,2550,28,3,32,2586,212,8,2801
POA3878,0,0,0,0,0,0,0,0,25,0,0,0,26,0,0,0,31,0,0,31,45,19,0,4,61,0,0,0,61,0,0,61,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,71,17,0,5,101,4,0,8,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,5,101,4,0,8,100,0,0,100,11,0,0,0,11,5,0,5,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,84,17,0,5,111,7,0,8,119,0,0,119
POA3880,3,0,0,0,3,0,0,3,42,22,6,0,68,5,0,5,72,10,0,79,87,19,4,0,114,3,0,3,115,19,0,131,3,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,9,0,0,0,9,3,0,9,140,42,10,0,191,6,0,6,197,31,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,140,41,10,0,192,6,0,6,197,31,0,227,51,9,0,0,65,0,0,4,64,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,185,52,10,6,252,5,0,5,260,31,0,295
POA3882,0,0,0,0,0,0,0,0,57,7,0,0,61,6,0,6,64,10,0,76,84,6,0,0,89,0,0,0,89,0,0,88,14,3,0,0,19,0,0,0,19,0,0,19,0,0,0,4,9,0,0,0,9,0,0,9,156,18,5,4,181,6,0,6,183,6,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,18,5,4,181,6,0,6,183,6,0,189,18,8,0,0,24,0,0,0,24,5,0,30,0,0,0,3,3,0,0,0,3,0,0,4,171,24,5,8,209,6,0,6,207,14,0,217
POA3885,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,0,39,4,0,48,106,28,12,0,144,0,0,0,144,0,0,139,0,0,8,0,13,0,0,0,13,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,148,26,17,4,194,0,0,0,194,14,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,26,17,4,194,0,0,0,194,14,0,208,23,5,0,0,28,0,0,0,33,3,0,36,0,0,0,0,0,0,0,0,0,0,7,7,165,30,17,7,226,0,0,0,232,21,7,253
POA3886,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,23,0,3,0,29,0,0,0,29,0,0,29,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,36,0,3,0,46,0,0,0,45,0,0,45,8,6,0,0,14,0,0,0,14,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,53,5,3,0,54,0,0,0,60,13,0,67
POA3887,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,7,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,3,3,5,0,0,14,0,0,0,14,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,0,0,0,14,3,0,15,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,15,0,0,0,15,5,0,20
POA3888,0,0,0,0,0,0,0,0,66,4,0,0,76,0,0,0,76,6,0,79,156,21,0,3,179,6,0,6,189,9,0,198,11,7,0,0,13,0,0,0,13,0,0,13,5,0,0,0,5,0,0,0,5,5,0,9,234,31,4,0,276,6,0,6,279,20,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,5,0,0,0,0,0,0,3,3,5,0,0,5,237,31,4,0,277,6,3,5,283,20,0,299,57,14,3,6,81,5,0,5,83,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,297,45,7,7,352,11,3,13,369,31,0,400
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5
POA3890,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,3,0,3,7,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,3,0,3,14,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,3,0,3,14,8,0,18,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,3,4,0,4,0,0,0,0,14,0,0,0,17,4,0,4,19,8,0,28
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,14,0,0,0,14,0,0,14
POA3892,0,0,0,0,0,0,0,0,10,0,4,0,16,4,0,4,16,6,0,19,37,25,6,0,66,0,0,0,66,4,0,77,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,49,27,6,0,94,4,0,4,92,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,6,0,90,4,0,4,93,10,0,100,9,5,0,0,12,0,0,0,12,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,64,31,6,0,102,4,0,4,109,9,0,115
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4
POA3895,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17
POA3896,0,0,0,0,0,0,0,0,6,3,0,0,12,0,0,0,12,0,0,12,23,0,0,0,28,0,0,0,28,0,0,31,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,4,0,0,0,4,0,0,4,36,0,0,5,45,0,0,0,45,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,45,0,0,0,45,0,0,44,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,5,47,0,0,0,47,0,0,50
POA3898,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,19,14,9,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,3,35,11,0,0,43,0,0,0,43,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,38,11,0,0,47,0,0,0,47,0,0,50,6,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,11,3,0,56,0,0,0,56,0,0,55
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12
